canonical_match_id,golgg_match_id,team_a_name,team_b_name,winner_side,start_time_normalized,status,market_open_p_a_novig,market_open_p_a_raw,market_open_avg_margin,market_open_books,market_mid_p_a_novig,market_mid_p_a_raw,market_mid_avg_margin,market_mid_books,market_close_p_a_novig,market_close_p_a_raw,market_close_avg_margin,market_close_books,date,team1_id,team2_id,team1_name,team2_name,best_of,n_games,y_team1,exp039_original_prob_team1,exp039_swapped_prob_team1,exp039_symmetric_prob_team1,exp039_calibrated_prob_team1,y_team_a,canonical_a_is_golgg_team1,exp039_prob_team_a
66765,79517,Red Canids,Los Grandes ,team_b,2026-06-14T16:00:00+00:00,finished,0.5874408068783068,0.6396994412510949,0.08901982999957214,3.0,0.5824044489007724,0.6343575609092146,0.08929103938293115,3.0,0.5733394001812201,0.6240671128336134,0.08860678675044194,3.0,2026-06-14,2895,2893,Los Grandes,RED Canids,5,3,1,0.45739258805515093,0.6010527394308793,0.4281699243121358,0.43894157766231745,0,False,0.5610584223376825
144705,80492,Tln Pirates,Zyb,team_b,2026-07-29T16:00:00+00:00,finished,0.7115022904275001,0.7733423778214169,0.08695765462190079,6.0,0.6970858288503162,0.7579827983171006,0.08759027331697118,6.0,0.5910861863188704,0.6420106666908668,0.08620838909870603,6.0,2026-07-29,2926,2924,TLN Pirates,ZYB Esport,1,1,0,0.6474277444670552,0.4042760950602034,0.621575824703426,0.6538422777458012,0,True,0.6538422777458012
104264,79738,Polar Squad,LYON Academy,team_b,2026-07-12T22:00:00+00:00,finished,0.4397071830825909,0.47699722221620816,0.08458941634686375,3.0,0.43658230581932544,0.47369664709099263,0.08485339529593361,3.0,0.3391511220815311,0.3681581213166896,0.08507636458933694,3.0,2026-07-12,3033,3031,Polar Squad Esports,LYON Academy,3,1,0,0.34149229596898606,0.6396656997469363,0.3509132981110249,0.35185127505235825,0,True,0.35185127505235825
26,78691,Movistar KOI Fenix,UCAM,team_b,2026-06-04T15:00:00+00:00,finished,0.5920206213539546,0.6441631504922644,0.08817702192549064,3.0,0.5920206213539546,0.6441631504922644,0.08817702192549064,3.0,0.5920206213539546,0.6441631504922644,0.08817702192549064,3.0,2026-06-04,2995,2997,Movistar KOI Fenix,UCAM Esports,5,5,0,0.5911681335268031,0.5108332063060359,0.5401674636103836,0.5645962249875032,0,True,0.5645962249875032
62564,79476,FENNEL,Uwinks,team_a,2026-06-13T11:00:00+00:00,finished,0.8900862068965517,0.9803921568627451,0.10145753216540854,1.0,0.8900862068965517,0.9803921568627451,0.10145753216540854,1.0,0.8900862068965517,0.9803921568627451,0.10145753216540854,1.0,2026-06-13,3021,3011,Uwinks,FENNEL,3,2,0,0.16434343864099674,0.8680726665245457,0.14813538605822552,0.13197513957587734,1,False,0.8680248604241226
76,78905,Fluxo W7M,LOS,team_b,2026-05-31T16:00:00+00:00,finished,0.3357142857142857,0.36774628879892035,0.09525951631214791,2.0,0.3357142857142857,0.36774628879892035,0.09525951631214791,2.0,0.3357142857142857,0.36774628879892035,0.09525951631214791,2.0,2026-05-30,2895,2888,Los Grandes,Fluxo W7M,5,5,1,0.6958601050857776,0.35927823989348373,0.6682909325961469,0.7037286721639465,0,False,0.2962713278360535
60,79017,Keyd Stars Academy,KaBuM! Ilha das Lendas,team_a,2026-06-01T20:00:00+00:00,finished,0.45652173913043476,0.5,0.09523809523809534,1.0,0.46195652173913043,0.5050505050505051,0.09328579916815216,1.0,0.5231607629427794,0.5714285714285714,0.09226190476190466,1.0,2026-06-01,3058,3062,KaBuM! Ilha das Lendas,Vivo Keyd Stars Academy,5,5,0,0.5619023433652449,0.5158772284177353,0.5230125574737547,0.5455054993228222,1,False,0.4544945006771778
144664,80234,Hanwha Life Esports,Kiwoom DRX,team_a,2026-07-27T09:00:00+00:00,finished,0.41756732253780543,0.45576884474253127,0.09140221858607152,6.0,0.41756732253780543,0.45576884474253127,0.09140221858607152,6.0,0.6764633136879706,0.7360478685491748,0.09012974815517638,6.0,2026-07-27,2803,2805,Kiwoom DRX,Hanwha Life Esports,1,1,0,0.16386080909518622,0.8676219071093868,0.1481194509928997,0.13195890832935975,1,False,0.8680410916706403
144683,80290,Kabum Idl,Team Solid,team_a,2026-07-27T22:00:00+00:00,finished,0.7484419121981936,0.818089430894309,0.0930390380356968,4.0,0.7445807871787103,0.813198269079465,0.09211613018910692,4.0,0.7306875061077889,0.7973710317460317,0.0911389077056885,4.0,2026-07-27,3061,3058,Team Solid,KaBuM! Ilha das Lendas,1,1,0,0.21942259413306703,0.812980420604843,0.20322108676411202,0.18941023594231252,1,False,0.8105897640576875
144666,80232,KT Rolster,Gen.G,team_b,2026-07-27T07:30:00+00:00,finished,0.6808308732666983,0.7430772190909347,0.09144798294588279,6.0,0.6561562936972618,0.7160097173960412,0.09113732035504592,6.0,0.2880027917291554,0.3139200968617225,0.09183590985294472,6.0,2026-07-27,2804,2806,Gen.G,KT Rolster,1,1,1,0.9010431513352763,0.12862174431865186,0.8862107035083122,0.9154650324569189,0,False,0.0845349675430811
144690,80400,Movistar KOI Fenix,Falke eSports,team_a,2026-07-29T17:30:00+00:00,finished,0.9142942801098718,0.9900990099009901,0.08295615275813299,3.0,0.9142942801098718,0.9900990099009901,0.08295615275813299,3.0,0.9142942801098718,0.9900990099009901,0.08295615275813299,3.0,2026-07-29,2995,2991,Movistar KOI Fenix,Falke Esports,3,2,1,0.9318853802219932,0.07909723191231341,0.9263940741548399,0.9488655060658795,1,True,0.9488655060658795
144682,80289,Pain Gaming Academy,Ei Nerd eSports,team_a,2026-07-27T21:00:00+00:00,finished,0.6827891621332844,0.744949494949495,0.09103403987128494,4.0,0.6836072618850335,0.7478632478632479,0.09394779278503784,4.0,0.6328261273641341,0.6928442650207143,0.09431354146896465,4.0,2026-07-27,3056,3059,Ei Nerd Esports,paiN Gaming Academy,1,1,0,0.33013640520851945,0.7187895415813218,0.30567343181359885,0.3012451961105728,1,False,0.6987548038894271
144691,80409,G2 Nord,VfB eSports,team_a,2026-07-29T15:00:00+00:00,finished,0.9016304751871703,0.9803921568627451,0.08737087471102806,4.0,0.8977947788497289,0.9780125642490006,0.08936660618814884,4.0,0.8850619568781538,0.9615384615384615,0.08644156231365524,4.0,2026-07-29,3065,2969,VfB eSports,G2 NORD,3,2,0,0.10419594744129608,0.9094106419363875,0.09739265275245426,0.08172910786439745,1,False,0.9182708921356025
144665,80233,Dplus KIA,T1,team_b,2026-07-27T08:15:00+00:00,finished,0.33766071296938366,0.3690712980515822,0.09286520575535984,6.0,0.33766071296938366,0.3690712980515822,0.09286520575535984,6.0,0.24501224068101354,0.2677530839012547,0.09245086924694719,6.0,2026-07-27,2809,2802,T1,Dplus KIA,1,1,1,0.9291810258171299,0.10073459855706574,0.9142232136300321,0.9390189130889539,0,False,0.06098108691104609
144667,80230,BNK FearX,Gen.G,team_b,2026-07-27T06:00:00+00:00,finished,0.6121849234954175,0.6671307065001056,0.08972802936476627,6.0,0.6015833605047874,0.6554044369446846,0.08947275238527168,6.0,0.40355835428326964,0.4402871660533015,0.0898378291711645,6.0,2026-07-27,2804,2800,Gen.G,BNK FearX,1,1,1,0.8348842049401681,0.20631084449937745,0.8142866802203954,0.8503895932318903,0,False,0.14961040676810966
144663,80235,T1,Nongshim RedForce,team_b,2026-07-27T09:45:00+00:00,finished,0.5558816429703386,0.6061469223156855,0.09030934430750419,6.0,0.5786301277290934,0.6318075334151743,0.091411587975892,6.0,0.7152651995678552,0.7811067007111981,0.09201676445607183,6.0,2026-07-27,2807,2809,Nongshim RedForce,T1,1,1,1,0.20842864075158168,0.8466938958186138,0.18086737246648396,0.16580656415130407,0,False,0.834193435848696
104267,79726,Kits Esports,Zeu5 Esports ,team_b,2026-07-11T22:00:00+00:00,finished,0.18982428735874388,0.20690622266209072,0.0901283422972538,4.0,0.19314173714461758,0.21045441899562117,0.08996044795817187,4.0,0.20182359110194212,0.2199949049546018,0.08979295007123761,4.0,2026-07-11,3035,3096,Zeu5 Esports,Kits Esports,3,2,1,0.9041416238739408,0.10920738489738056,0.8974671194882802,0.9250693481576681,0,False,0.07493065184233194
144675,80303,Fuego,Kits Esports,team_a,2026-07-27T23:00:00+00:00,finished,0.8759198694176322,0.9594051687953469,0.09527686309701437,3.0,0.8899563175729209,0.9740465765594264,0.09448828174689423,3.0,0.8946542757072908,0.9772821942388413,0.09233580551184217,3.0,2026-07-27,3028,3096,Fuego,Kits Esports,5,3,1,0.8838285996291989,0.14428680508288025,0.8697708972731593,0.9011298410535886,1,True,0.9011298410535886
144685,80292,Estral E-Sports,Keyd Stars Academy,team_a,2026-07-28T00:00:00+00:00,finished,0.7822467340426669,0.8554820872483997,0.09353935162145355,4.0,0.7822467340426669,0.8554820872483997,0.09353935162145355,4.0,0.7359667327622962,0.8032520325203252,0.09150471207735256,4.0,2026-07-27,3064,3062,Estral Esports,Vivo Keyd Stars Academy,1,1,1,0.7920015888907287,0.2894977977362452,0.7512518955772418,0.7890745786745759,1,True,0.7890745786745759
144662,80236,HANJIN BRION,Dplus KIA,team_a,2026-07-27T10:30:00+00:00,finished,0.6623392870306163,0.7237939077037776,0.09286520575535984,6.0,0.6623392870306163,0.7237939077037776,0.09286520575535984,6.0,0.6571723351774889,0.7178335361272534,0.09239041722345469,6.0,2026-07-27,2802,2808,Dplus KIA,HANJIN BRION,1,1,0,0.2520501560741429,0.7969719614342002,0.22753909731997132,0.2154726419172483,1,False,0.7845273580827516
100727,79712,SDM Tigres,LYON Academy,team_a,2026-07-05T22:00:00+00:00,finished,0.7255032431326504,0.7916335978835978,0.0912195249841649,3.0,0.7351014489333879,0.8022196412440316,0.09128709791051626,3.0,0.7351014489333879,0.8022196412440316,0.09128709791051626,3.0,2026-07-05,3034,3031,SDM Tigres,LYON Academy,3,3,1,0.6333306703363926,0.37423792165922465,0.629546374338584,0.6624325614963312,1,True,0.6624325614963312
94,79033,Eintracht Spandau,G2 Nord,team_b,2026-05-31T22:02:00+00:00,finished,0.450402144772118,0.48780487804878053,0.08304297328687582,1.0,0.450402144772118,0.48780487804878053,0.08304297328687582,1.0,0.450402144772118,0.48780487804878053,0.08304297328687582,1.0,2026-05-30,2968,2969,Eintracht Spandau,G2 NORD,5,5,0,0.5935841751893104,0.4835335222872732,0.5550253264510185,0.5810623992083297,0,True,0.5810623992083297
112293,79806,Maze,Docta Esports,team_a,2026-07-10T23:00:00+00:00,finished,0.6932514814999647,0.7564154865951248,0.09117761460619793,3.0,0.6907702420906207,0.7529648309705562,0.09005633238018507,3.0,0.6592783009241322,0.7179350613484831,0.08890211338079634,3.0,2026-07-10,3094,3039,Docta Esports,Maze Gaming,3,2,0,0.35701097884712796,0.6779258977973173,0.33954254052490535,0.33908888111312147,1,False,0.6609111188868786
104272,79787,Seven Dark,Golden Lions,team_b,2026-07-09T23:00:00+00:00,finished,0.1910834469139581,0.20846909959813187,0.09083726189177159,3.0,0.1910834469139581,0.20846909959813187,0.09083726189177159,3.0,0.1910834469139581,0.20846909959813187,0.09083726189177159,3.0,2026-07-09,3037,3040,Golden Lions,Seven Dark,3,2,1,0.825513862489633,0.20895820668261533,0.8082778279035088,0.8446996787523035,0,False,0.15530032124769655
