alpha,T,auc,brier,log_loss,accuracy,n_bets,roi,profit,win_rate
0.05,1.1,0.7365268886613847,0.20629090365186933,0.5981913533317544,0.6742160278745645,122,0.846393442622951,103.26000000000002,0.3114754098360656
0.05,1.2,0.7365268886613847,0.20651443428349722,0.5991494102747374,0.6742160278745645,260,0.44723076923076927,116.28000000000002,0.28846153846153844
0.05,1.3,0.7365268886613847,0.20702978418545137,0.6007900934414877,0.6742160278745645,348,0.2806609195402299,97.67000000000002,0.27873563218390807
0.05,1.5,0.7365268886613847,0.20857708910397904,0.6050993839056713,0.6742160278745645,439,0.24749430523917998,108.65,0.3052391799544419
0.05,1.7,0.7365268886613847,0.21044927126412383,0.6098786496531535,0.6742160278745645,486,0.19899176954732511,96.71000000000001,0.3045267489711934
0.05,2.0,0.7365268886613847,0.21337126004688603,0.6168875949637593,0.6742160278745645,538,0.21282527881040894,114.50000000000001,0.32899628252788105
0.05,2.5,0.7365268886613847,0.2178501239487891,0.6270345179004381,0.6742160278745645,575,0.1907304347826087,109.67,0.33217391304347826
0.05,3.0,0.7365268886613847,0.2215862009847233,0.6351589879835882,0.6742160278745645,590,0.1832372881355932,108.10999999999999,0.3338983050847458
0.1,0.5,0.7396667201164383,0.2221947414654019,0.6568213301959545,0.6753774680603949,640,-0.04668750000000001,-29.880000000000003,0.7296875
0.1,0.6,0.7396667201164383,0.21487545433883506,0.6249460351495594,0.6753774680603949,300,-0.03183333333333334,-9.55,0.7433333333333333
0.1,0.7,0.7396667201164383,0.21017782863898457,0.608058036116406,0.6753774680603949,1,0.32000000000000006,0.32000000000000006,1.0
0.1,0.8,0.7396667201164383,0.20732612503152803,0.5993947125579022,0.6753774680603949,9,7.724444444444446,69.52000000000001,1.0
0.1,0.9,0.7396667201164383,0.20576249406022348,0.5954477241996018,0.6753774680603949,29,4.00448275862069,116.13000000000001,0.7241379310344828
0.1,1.0,0.7396667201164383,0.2050908393005508,0.594279102255154,0.6753774680603949,58,2.1796551724137934,126.42000000000002,0.5517241379310345
0.1,1.1,0.7396667201164383,0.20503185512285987,0.5947692708736367,0.6753774680603949,146,0.8213013698630137,119.91,0.3493150684931507
0.1,1.2,0.7396667201164383,0.2053892407900203,0.5962493293465497,0.6753774680603949,276,0.4658333333333333,128.57,0.3079710144927536
0.1,1.3,0.7396667201164383,0.20602519602569455,0.5983094081721122,0.6753774680603949,356,0.278623595505618,99.19,0.28370786516853935
0.1,1.5,0.7396667201164383,0.20777479073674854,0.6032405436092871,0.6753774680603949,445,0.24606741573033708,109.5,0.30786516853932583
0.1,1.7,0.7396667201164383,0.2098042103234935,0.6084485795456813,0.6753774680603949,491,0.22000000000000003,108.02000000000001,0.31568228105906315
0.1,2.0,0.7396667201164383,0.2128984152722426,0.6158845249893482,0.6753774680603949,538,0.19888475836431233,107.00000000000003,0.32342007434944237
