canonical_match_id,golgg_match_id,result_source_match_id,mapping_confidence,mapped_by,team_a_name,team_b_name,league,winner_side,start_time_normalized,status,market_open_p_a_novig,market_open_p_a_raw,market_open_avg_margin,market_open_books,market_open_earliest_at,market_open_latest_at,market_mid_p_a_novig,market_mid_p_a_raw,market_mid_avg_margin,market_mid_books,market_mid_earliest_at,market_mid_latest_at,market_close_p_a_novig,market_close_p_a_raw,market_close_avg_margin,market_close_books,market_close_earliest_at,market_close_latest_at,date,feature_cutoff_date,team1_id,team2_id,team1_name,team2_name,best_of,n_games,expected_games,imputed_rating_games,game_coverage_consistent,source_outcome_complete,outcome_source,y_team1,team1_history_matches,team2_history_matches,all_players_seen_before,historical_feature_proxy_eligible,exp039_original_prob_team1,exp039_swapped_prob_team1,exp039_symmetric_prob_team1,exp039_calibrated_prob_team1,exp039_parity_v2_prob_team1,mapping_unique,mapping_source_consistent,identity_resolved,canonical_a_is_golgg_team1,mapping_date_gap_days,mapping_date_eligible,market_quotes_strictly_prestart,source_outcome_resolved,y_team_a,source_y_team_a,canonical_outcome_consistent,canonical_outcome_conflict,mapping_eligible,historical_proxy_eligible,exp039_symmetric_prob_team_a,exp039_legacy_prob_team_a,exp039_parity_v2_prob_team_a,exp039_prob_team_a,exclusion_reasons
115900,80872,80872,0.7878,auto-fuzzy,HANJIN BRION Challengers,Gen.G Global Academy,LCK Challengers,team_a,2026-08-06T05:00:00+00:00,finished,0.7405063291139241,0.8130081300813008,0.09790841498158565,1.0,2026-07-30T12:55:05+00:00,2026-07-30T12:55:05+00:00,0.633587786259542,0.6944444444444444,0.09605087014725555,1.0,2026-08-02T16:55:06+00:00,2026-08-02T16:55:06+00:00,0.6754807692307693,0.7407407407407407,0.0966126268617371,1.0,2026-08-06T02:55:05+00:00,2026-08-06T02:55:05+00:00,2026-08-04,2026-08-03,2825,2827,Hanwha Life Esports Challengers,Gen.G Global Academy,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.797337884679953,0.22735389174108214,0.7849919964694354,0.8223285669009636,0.810166077465627,True,True,False,,2,False,True,True,1,0.0,False,False,False,False,0.2150080035305646,0.17767143309903644,0.18983392253437303,0.18983392253437303,identity_unresolved;mapping_date_gap
121541,82383,82383,1.0,auto-fuzzy,kt Rolster,Dplus KIA,Riot LoL / LCK,team_a,2026-08-30T08:00:00+00:00,finished,0.2458627587293144,0.2658876703593788,0.08163530384894786,6.0,2026-08-28T14:55:03+00:00,2026-08-29T16:56:41+00:00,0.2584594904443616,0.27968541656058915,0.08215131767254369,6.0,2026-08-29T00:55:04+00:00,2026-08-29T16:56:41+00:00,0.25396207924430764,0.2749921125223301,0.0827156897581025,6.0,2026-08-29T20:56:17+00:00,2026-08-29T22:55:46+00:00,2026-08-30,2026-08-29,2806,2802,KT Rolster,Dplus KIA,5,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.19812675860348516,0.8238577862741825,0.18713448616465134,0.17238675713863402,0.16166985919591131,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.18713448616465134,0.17238675713863402,0.16166985919591131,0.16166985919591131,
121542,82347,82347,1.0,auto-fuzzy,Karmine Corp Blue,Tln Pirates,Riot LoL / LFL,team_b,2026-09-01T16:00:00+00:00,finished,0.6071319797154666,0.6601020525169131,0.0872724570390927,6.0,2026-08-28T14:55:03+00:00,2026-08-31T00:55:48+00:00,0.6013839614897672,0.6529622601728863,0.08582026345689024,6.0,2026-08-30T16:55:13+00:00,2026-08-31T18:56:09+00:00,0.5579733314216073,0.6056249094544686,0.08536751601114749,6.0,2026-09-01T08:55:14+00:00,2026-09-01T14:56:24+00:00,2026-09-01,2026-08-31,2907,2926,Karmine Corp Blue,TLN Pirates,5,5,5.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.5920440805674407,0.4573076287534639,0.5673682259069884,0.5946876690354331,0.5753554053338732,True,True,True,True,0,True,True,True,0,0.0,True,False,True,True,0.5673682259069884,0.5946876690354331,0.5753554053338732,0.5753554053338732,
115712,80494,80494,1.0,auto-fuzzy,Esprit Shonen,Solary,LFL,team_b,2026-07-29T18:00:00+00:00,finished,0.16077612739536146,0.17539256473988188,0.09046288347992533,7.0,2026-07-29T16:55:03+00:00,2026-07-29T16:57:07+00:00,0.16077612739536146,0.17539256473988188,0.09046288347992533,7.0,2026-07-29T16:55:03+00:00,2026-07-29T16:57:07+00:00,0.16077612739536146,0.17539256473988188,0.09046288347992533,7.0,2026-07-29T16:55:03+00:00,2026-07-29T16:57:07+00:00,2026-07-29,2026-07-28,2918,2923,Solary,Esprit Shonen,1,1,1.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.9075742151494067,0.12050625465924814,0.8935339802450792,0.9217338646763331,0.915627444856216,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.10646601975492076,0.07826613532366689,0.08437255514378394,0.08437255514378394,
115693,80495,80495,1.0,auto-fuzzy,Karmine Corp Blue,Joblife,Riot LoL / LFL,team_a,2026-07-29T19:00:00+00:00,finished,0.48461229912892695,0.5267994044029878,0.08693648330250925,5.0,2026-07-29T16:55:03+00:00,2026-07-29T16:56:20+00:00,0.48461229912892695,0.5267994044029878,0.08693648330250925,5.0,2026-07-29T16:55:03+00:00,2026-07-29T16:56:20+00:00,0.4916865865310833,0.5343724870040659,0.08667389405921666,5.0,2026-07-29T16:55:03+00:00,2026-07-29T18:56:16+00:00,2026-07-29,2026-07-28,2920,2907,Joblife,Karmine Corp Blue,1,1,1.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.5381856793350916,0.5278397347450366,0.5051729722950276,0.5255747391456291,0.5057951188473909,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.49482702770497244,0.47442526085437087,0.4942048811526091,0.4942048811526091,
121532,82357,82357,1.0,auto-fuzzy,Unicorns Of Love Sexy Edition,Kaufland Hangry Knights,Prime League,team_b,2026-09-01T15:00:00+00:00,finished,0.6681202000268279,0.7309266870158067,0.09405202886697461,6.0,2026-08-28T12:55:48+00:00,2026-08-31T00:56:01+00:00,0.6636596595917482,0.7257993043623983,0.09367298429523767,6.0,2026-08-30T12:55:38+00:00,2026-08-31T18:56:23+00:00,0.6386981167649467,0.696693325773586,0.09071218140230157,6.0,2026-08-30T20:55:24+00:00,2026-09-01T14:56:06+00:00,2026-09-01,2026-08-31,2970,2973,Kaufland Hangry Knights,Unicorns of Love Sexy Edition,5,4,4.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.30756908151489,0.7359339477265002,0.2858175668941949,0.27921230259551755,0.26384823799408214,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.7141824331058051,0.7207876974044825,0.7361517620059179,0.7361517620059179,
116103,80812,80812,1.0,auto-fuzzy,Unicorns of Love Sexy Edition,G2 Nord,Riot LoL / Prime League,team_b,2026-08-06T15:00:00+00:00,finished,0.27408121708369737,0.2983430983430983,0.08842488308951721,5.0,2026-07-31T22:55:01+00:00,2026-08-05T20:56:12+00:00,0.2808072578385187,0.3052308342630923,0.08685036985069709,5.0,2026-08-03T18:55:01+00:00,2026-08-05T22:56:18+00:00,0.2960616367446213,0.3215565796210957,0.08612534418986022,5.0,2026-08-06T02:56:06+00:00,2026-08-06T14:56:16+00:00,2026-08-06,2026-08-05,2973,2969,Unicorns of Love Sexy Edition,G2 NORD,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.36298859544426587,0.692525152807707,0.33523172131827944,0.3342570395832577,0.3171246953760217,True,True,True,True,0,True,True,True,0,0.0,True,False,True,True,0.33523172131827944,0.3342570395832577,0.3171246953760217,0.3171246953760217,
115903,80884,80884,0.815,auto-fuzzy,T1 Esports Academy,KT Rolster Challengers,LCK Challengers,team_a,2026-08-04T10:00:00+00:00,finished,0.6351946438191624,0.6907193048497396,0.08750891557460344,4.0,2026-07-30T12:55:05+00:00,2026-08-03T00:56:00+00:00,0.6549878640863962,0.7118435249176217,0.08678818007256062,4.0,2026-08-01T18:55:04+00:00,2026-08-03T14:56:06+00:00,0.6549878640863962,0.7118435249176217,0.08678818007256062,4.0,2026-08-04T08:55:04+00:00,2026-08-04T08:56:16+00:00,2026-08-06,2026-08-05,2830,2822,DN SOOPers Challengers,T1 Esports Academy,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.35313208400426926,0.7122555190192428,0.32043828249251327,0.3177071588137785,0.3010606890486498,True,True,False,,-2,False,True,True,1,1.0,False,False,False,False,0.6795617175074867,0.6822928411862215,0.6989393109513502,0.6989393109513502,identity_unresolved;mapping_date_gap
117031,81132,81132,1.0,auto-fuzzy,Dominion Goblins,Hyperion,Inygon / LPLOL,team_b,2026-08-05T18:00:00+00:00,finished,0.4842650537473425,0.5305077113587753,0.09549749685417885,2.0,2026-08-05T16:55:01+00:00,2026-08-05T16:56:34+00:00,0.4842650537473425,0.5305077113587753,0.09549749685417885,2.0,2026-08-05T16:55:01+00:00,2026-08-05T16:56:34+00:00,0.4842650537473425,0.5305077113587753,0.09549749685417885,2.0,2026-08-05T16:55:01+00:00,2026-08-05T16:56:34+00:00,2026-08-05,2026-08-04,3112,3110,Hyperion,Dominion Goblins,3,3,3.0,0,True,True,golgg_winner_name,1.0,2,2,False,False,0.3422311122593579,0.7543368391866927,0.2939471365363326,0.28821730363998976,0.2725343009229134,True,True,True,False,0,True,True,True,0,0.0,True,False,True,False,0.7060528634636674,0.7117826963600102,0.7274656990770866,0.7274656990770866,historical_feature_proxy_ineligible
117963,81293,81293,1.0,auto-fuzzy,Orange Gaming,VfB eSports,Riot LoL / Prime League,team_b,2026-08-11T17:00:00+00:00,finished,0.8672881182919747,0.9464479220695057,0.09138496051103288,6.0,2026-08-10T16:55:01+00:00,2026-08-11T04:56:20+00:00,0.8672881182919747,0.9464479220695057,0.09138496051103288,6.0,2026-08-10T16:55:34+00:00,2026-08-11T06:56:19+00:00,0.8631214562491748,0.9420667407941844,0.09155804798829055,6.0,2026-08-10T16:55:34+00:00,2026-08-11T16:56:19+00:00,2026-08-11,2026-08-10,3065,2972,VfB eSports,TeamOrangeGaming,3,2,2.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.18446139269790712,0.8443590070762874,0.17005119281080985,0.1545237756428348,0.14473630320683395,True,True,False,,0,True,True,True,0,0.0,False,False,False,False,0.8299488071891902,0.8454762243571652,0.855263696793166,0.855263696793166,identity_unresolved
117762,80963,80963,1.0,auto-fuzzy,LEVIATAN,RED Canids Kalunga,CBLOL,team_a,2026-08-10T21:00:00+00:00,finished,0.20662521925407398,0.22554994934838507,0.09015028752798551,5.0,2026-08-07T18:55:04+00:00,2026-08-10T16:55:37+00:00,0.20662521925407398,0.22554994934838507,0.09015028752798551,5.0,2026-08-08T00:55:04+00:00,2026-08-10T18:55:36+00:00,0.14381705044780438,0.15662953415092382,0.08827419559789802,5.0,2026-08-10T20:55:01+00:00,2026-08-10T20:56:08+00:00,2026-08-10,2026-08-09,2890,2893,Leviatan,RED Canids,3,2,2.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.3140188757894061,0.7277210404490486,0.29314891767017875,0.287332113413254,0.27167995178510984,True,True,False,,0,True,True,True,1,0.0,False,False,False,False,0.7068510823298213,0.712667886586746,0.7283200482148902,0.7283200482148902,identity_unresolved
116579,81362,81362,1.0,auto-fuzzy,BRION,DRX,Kespa Cup,team_a,2026-08-16T10:00:00+00:00,finished,0.5613789497275141,0.608289613532171,0.08345102652897192,6.0,2026-07-23T02:56:19+00:00,2026-08-15T18:59:05+00:00,0.5524376671847158,0.5991917284930589,0.08458894455062997,6.0,2026-07-29T22:56:17+00:00,2026-08-16T00:55:33+00:00,0.5074539619340878,0.551052245515154,0.08592988538502744,6.0,2026-08-16T02:55:13+00:00,2026-08-16T08:56:06+00:00,2026-08-16,2026-08-15,2808,2803,HANJIN BRION,Kiwoom DRX,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.4798895230018355,0.5711156860333791,0.4543869184842282,0.4685121685049409,0.4489365341365348,True,True,False,,0,True,True,True,1,0.0,False,False,False,False,0.5456130815157718,0.5314878314950591,0.5510634658634652,0.5510634658634652,identity_unresolved
117971,81624,81624,1.0,auto-fuzzy,Ground Zero Gaming,DetonatioN FocusMe,LCP,team_a,2026-08-15T09:00:00+00:00,finished,0.7906544579154183,0.8586458268661659,0.08605382518170628,6.0,2026-08-10T16:55:05+00:00,2026-08-14T04:55:57+00:00,0.7886994743350709,0.8574989824989824,0.08736210480556732,6.0,2026-08-13T04:55:04+00:00,2026-08-14T14:56:04+00:00,0.7838081872435669,0.8526904532637335,0.0879801547157244,6.0,2026-08-15T02:55:02+00:00,2026-08-15T02:56:09+00:00,2026-08-15,2026-08-14,2884,2885,DetonatioN FocusMe,Ground Zero Gaming,5,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.20682351241024893,0.8328968875097867,0.1869633124502311,0.1722066314747479,0.1614988912630591,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.8130366875497689,0.8277933685252521,0.838501108736941,0.838501108736941,
116281,81347,81347,1.0,auto-fuzzy,Dplus KIA,T1,LCK,team_a,2026-08-14T08:00:00+00:00,finished,0.4180399140556914,0.45379065330108415,0.0854834774862698,7.0,2026-07-31T22:55:57+00:00,2026-08-13T10:55:27+00:00,0.4121579686917817,0.4473607320381831,0.08537499807074503,7.0,2026-08-04T18:56:11+00:00,2026-08-13T18:55:34+00:00,0.4258556460256565,0.4615763394120565,0.08381033768125142,7.0,2026-08-14T00:55:13+00:00,2026-08-14T06:55:57+00:00,2026-08-14,2026-08-13,2802,2809,Dplus KIA,T1,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.38606915279951626,0.6712326249806241,0.3574182639094461,0.35916246039837213,0.34137404740870425,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.3574182639094461,0.35916246039837213,0.34137404740870425,0.34137404740870425,
117691,81248,81248,0.8897,auto-fuzzy,Drx Challengers,Fearx Youth,KeSPA LoL / LCK CL,team_a,2026-08-11T08:00:00+00:00,finished,0.600924091439063,0.651966304539834,0.08484796574018161,4.0,2026-08-07T14:55:01+00:00,2026-08-07T20:56:03+00:00,0.6049271685746594,0.6573685682326622,0.08659659406581943,4.0,2026-08-08T00:55:13+00:00,2026-08-10T18:56:08+00:00,0.5843840474712183,0.6349270337821494,0.08655049771751494,4.0,2026-08-11T00:55:12+00:00,2026-08-11T06:56:08+00:00,2026-08-11,2026-08-10,2828,2831,KRX Challengers,BNK FEARX Youth,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.6705864929561186,0.4060206961652009,0.6322828983954589,0.6653747912272431,0.6473121377602623,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.6322828983954589,0.6653747912272431,0.6473121377602623,0.6473121377602623,
117763,80951,80951,1.0,auto-fuzzy,RED Canids Kalunga,pain Gaming,CBLOL,team_a,2026-08-08T16:00:00+00:00,finished,0.5687763448067523,0.6186793449894983,0.08760396172183031,5.0,2026-08-07T18:55:05+00:00,2026-08-08T02:55:35+00:00,0.5687763448067523,0.6186793449894983,0.08760396172183031,5.0,2026-08-07T22:55:01+00:00,2026-08-08T02:55:35+00:00,0.5016216216216216,0.5470680552647764,0.09062897936284738,5.0,2026-08-08T02:55:01+00:00,2026-08-08T02:56:03+00:00,2026-08-08,2026-08-07,2893,2892,RED Canids,paiN Gaming,3,2,2.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.4529509383028486,0.6221617714794191,0.41539458341171476,0.42452174385060054,0.40544795277415535,True,True,False,,0,True,True,True,1,0.0,False,False,False,False,0.5846054165882852,0.5754782561493994,0.5945520472258446,0.5945520472258446,identity_unresolved
116607,80703,80703,1.0,auto-fuzzy,7Rex Team,Rmd Gaming,Riot LoL / Circuito Desafiante,team_a,2026-08-04T22:00:00+00:00,finished,0.5447121034077556,0.5952380952380952,0.09276284771334287,2.0,2026-08-04T12:55:01+00:00,2026-08-04T12:55:13+00:00,0.5285326086956521,0.5763736628795428,0.0905158780526859,2.0,2026-08-04T16:55:02+00:00,2026-08-04T16:55:13+00:00,0.5373144220572641,0.5865153078775369,0.091565812928042,2.0,2026-08-04T20:55:01+00:00,2026-08-04T20:55:13+00:00,2026-08-04,2026-08-03,3055,3063,7REX,RMD Gaming,1,1,1.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.4876854026177215,0.5640182409188709,0.4618335808494253,0.47690153540193453,0.45726399717318755,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.4618335808494253,0.47690153540193453,0.45726399717318755,0.45726399717318755,
117032,80726,80726,0.9615,auto-fuzzy,Brod & Friends,Epic Avalanche,Riot LoL / NLC,team_a,2026-08-05T18:00:00+00:00,finished,0.5886978684606776,0.6389841580924382,0.08542162695143185,2.0,2026-08-05T16:55:01+00:00,2026-08-05T16:55:13+00:00,0.5886978684606776,0.6389841580924382,0.08542162695143185,2.0,2026-08-05T16:55:01+00:00,2026-08-05T16:55:13+00:00,0.5886978684606776,0.6389841580924382,0.08542162695143185,2.0,2026-08-05T16:55:01+00:00,2026-08-05T16:55:13+00:00,2026-08-05,2026-08-04,3104,3103,Brod n Friends,Epic Avalanche,3,2,2.0,0,True,True,golgg_winner_name,1.0,5,2,True,True,0.8286447220311295,0.19059762313569323,0.8190235494477182,0.8548500204969309,0.8444645953252314,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.8190235494477182,0.8548500204969309,0.8444645953252314,0.8444645953252314,
115717,80497,80497,1.0,auto-fuzzy,Karmine Corp Blue,Ici Japon Corp. Esport,LFL,team_b,2026-07-30T16:00:00+00:00,finished,0.6220831752895065,0.6745765635188197,0.08447227452937534,6.0,2026-07-29T16:55:08+00:00,2026-07-30T00:56:11+00:00,0.6386179997773048,0.6950243644549027,0.08821875906946108,6.0,2026-07-30T02:55:07+00:00,2026-07-30T06:55:57+00:00,0.6494085963795403,0.7069139861239172,0.08850314342684092,6.0,2026-07-30T14:55:02+00:00,2026-07-30T14:56:00+00:00,2026-07-30,2026-07-29,2922,2907,Ici Japon Corp. Esport,Karmine Corp Blue,1,1,1.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.36271927790970804,0.7061763797770437,0.32827144906633215,0.326463983795726,0.30955549004392335,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.6717285509336679,0.6735360162042741,0.6904445099560766,0.6904445099560766,
115744,81397,81397,1.0,auto-fuzzy,Anyone's Legend,ThunderTalk Gaming,LPL,team_a,2026-08-15T09:00:00+00:00,finished,0.8251512311807074,0.8975470586511075,0.08794611004491704,7.0,2026-07-24T12:56:26+00:00,2026-08-14T14:55:37+00:00,0.8275819735627213,0.8994873784158047,0.0869966118210379,7.0,2026-08-01T02:55:37+00:00,2026-08-14T20:55:39+00:00,0.8037308632059085,0.8750912831465792,0.08885108533580219,7.0,2026-08-01T06:55:36+00:00,2026-08-15T02:56:09+00:00,2026-08-15,2026-08-14,2848,2857,Anyone s Legend,ThunderTalk Gaming,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.8467617258254093,0.17668052350769192,0.8350406011588587,0.8697630978287632,0.8602584081918294,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.8350406011588587,0.8697630978287632,0.8602584081918294,0.8602584081918294,
115718,81002,81002,1.0,auto-fuzzy,Bilibili Gaming,Top Esports,LPL,team_b,2026-08-07T11:00:00+00:00,finished,0.6474434743116045,0.7031562966436916,0.086112762864845,6.0,2026-07-29T16:55:08+00:00,2026-08-07T10:55:32+00:00,0.6579331472766669,0.7146402874785158,0.08613360786061512,6.0,2026-08-02T16:55:08+00:00,2026-08-07T10:55:32+00:00,0.6832934107720771,0.7427657672755711,0.08716216070162508,6.0,2026-08-07T10:55:01+00:00,2026-08-07T10:55:58+00:00,2026-08-07,2026-08-06,2852,2849,Top Esports,Bilibili Gaming,3,2,2.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.35750663165358443,0.7159061437430813,0.3208002439552516,0.31811146587654526,0.3014526545048589,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.6791997560447485,0.6818885341234547,0.6985473454951411,0.6985473454951411,
115721,80355,80355,1.0,auto-fuzzy,Ccg eSports,Ole Miss eSports,Riot LoL / NACL,team_b,2026-07-29T21:00:00+00:00,finished,0.5057718295790888,0.5509850950707756,0.08942489756039845,4.0,2026-07-29T16:55:03+00:00,2026-07-29T16:56:28+00:00,0.5057718295790888,0.5509850950707756,0.08942489756039845,4.0,2026-07-29T16:55:03+00:00,2026-07-29T18:55:15+00:00,0.5152350972960611,0.5606812812375501,0.08820374192747821,4.0,2026-07-29T18:55:03+00:00,2026-07-29T20:55:15+00:00,2026-07-29,2026-07-28,3047,3099,CCG Esports,Ole Miss,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,5,True,True,0.5075403841087263,0.5911373346431368,0.45820152473279474,0.47281039080615567,0.4532016775850416,True,True,True,True,0,True,True,True,0,0.0,True,False,True,True,0.45820152473279474,0.47281039080615567,0.4532016775850416,0.4532016775850416,
115765,80475,80475,0.9194,auto-fuzzy,Fukuoka Softbank Hawks Gaming,DetonatioN FM,LCP,team_b,2026-07-30T09:00:00+00:00,finished,0.8547361183982761,0.9290562341163958,0.08693363354950716,6.0,2026-07-29T16:56:20+00:00,2026-07-30T02:55:05+00:00,0.8602613163619347,0.9351052919756343,0.08705237265411252,6.0,2026-07-30T00:56:11+00:00,2026-07-30T04:55:44+00:00,0.8521236878192745,0.9255238947795582,0.08612195989571762,6.0,2026-07-30T08:55:02+00:00,2026-07-30T08:55:53+00:00,2026-07-30,2026-07-29,2884,2881,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.20250693437300063,0.8281964410263636,0.1871552466733185,0.17240860487822282,0.16169059647692446,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.8128447533266815,0.8275913951217772,0.8383094035230756,0.8383094035230756,
115734,81913,81913,0.97,auto-fuzzy,ThunderTalk Gaming,JD Gaming,LPL,team_b,2026-08-19T09:00:00+00:00,finished,0.31185052945640157,0.3398639266988609,0.0897010930474004,5.0,2026-07-24T12:56:26+00:00,2026-08-16T12:55:37+00:00,0.3138707314766036,0.34201446433326954,0.08952062835080668,5.0,2026-07-30T04:55:32+00:00,2026-08-17T06:55:37+00:00,0.3134723508400559,0.3408845208304446,0.08726847634164132,5.0,2026-07-30T10:55:35+00:00,2026-08-19T08:56:02+00:00,2026-08-20,2026-08-19,2857,2851,ThunderTalk Gaming,JD Gaming,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.22566691897394878,0.7997899200158509,0.21293849947904891,0.1997800682308482,0.1877216520307413,True,True,True,True,-1,True,True,True,0,0.0,True,False,True,True,0.21293849947904891,0.1997800682308482,0.1877216520307413,0.1877216520307413,
115732,81706,81706,1.0,auto-fuzzy,Edward Gaming,Team WE,LPL,team_a,2026-08-19T11:00:00+00:00,finished,0.2664930283653562,0.2905243508585609,0.08927457041188773,7.0,2026-07-24T12:56:26+00:00,2026-08-16T16:56:15+00:00,0.2330384826006849,0.25448302468669687,0.0914886222321036,7.0,2026-07-29T20:55:51+00:00,2026-08-18T00:56:03+00:00,0.23364251281668916,0.2547213212061644,0.08967481585913206,7.0,2026-07-29T22:55:59+00:00,2026-08-19T10:55:57+00:00,2026-08-19,2026-08-18,2854,2856,EDward Gaming,Team WE,3,2,2.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.19483279096247186,0.828445706494946,0.18319354223376294,0.1682453887849435,0.15774014758148322,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.18319354223376294,0.1682453887849435,0.15774014758148322,0.15774014758148322,
115748,81373,81373,1.0,auto-fuzzy,JD Gaming,Bilibili Gaming,LPL,team_a,2026-08-12T11:00:00+00:00,finished,0.2299795701082087,0.2503671504783895,0.08837134328047995,6.0,2026-07-24T12:56:26+00:00,2026-08-11T04:55:40+00:00,0.21715748196649387,0.2365374206379592,0.08911818005793559,6.0,2026-08-05T06:56:15+00:00,2026-08-11T18:55:36+00:00,0.23582965612040588,0.2569893090609776,0.08931134481073322,6.0,2026-08-12T02:55:01+00:00,2026-08-12T02:57:09+00:00,2026-08-12,2026-08-11,2851,2849,JD Gaming,Bilibili Gaming,3,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.28651605200530106,0.7771809601996099,0.25466754590284557,0.24494608214166128,0.23090028458089135,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.25466754590284557,0.24494608214166128,0.23090028458089135,0.23090028458089135,
115713,80500,80500,1.0,auto-fuzzy,ZYB Esport,Galions,LFL,team_b,2026-07-30T19:00:00+00:00,finished,0.3016322584301663,0.3276954136943425,0.08619968302698303,5.0,2026-07-29T16:55:07+00:00,2026-07-30T00:56:11+00:00,0.27356411274749903,0.297478421490713,0.08741921014213157,5.0,2026-07-30T06:55:05+00:00,2026-07-30T08:55:53+00:00,0.23763027542322868,0.25849910450401314,0.08779054694271009,5.0,2026-07-30T16:55:06+00:00,2026-07-30T18:55:49+00:00,2026-07-30,2026-07-29,2924,2917,ZYB Esport,Galions,1,1,1.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.17468508204972194,0.8481218240546747,0.1632816289975236,0.1475122748293219,0.13810131044733023,True,True,True,True,0,True,True,True,0,0.0,True,False,True,True,0.1632816289975236,0.1475122748293219,0.13810131044733023,0.13810131044733023,
115714,80499,80499,1.0,auto-fuzzy,Joblife,Skillcamp,LFL,team_b,2026-07-30T18:00:00+00:00,finished,0.5920775518765463,0.6425884751844158,0.085415839632733,5.0,2026-07-29T16:55:07+00:00,2026-07-30T04:55:51+00:00,0.636546782583918,0.6917825572840769,0.086783056136716,5.0,2026-07-30T06:55:02+00:00,2026-07-30T10:55:53+00:00,0.6445476568693338,0.701408253876401,0.08818041313485687,5.0,2026-07-30T16:55:01+00:00,2026-07-30T16:55:53+00:00,2026-07-30,2026-07-29,2925,2920,Skillcamp,Joblife,1,1,1.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.29412683735659223,0.748142232365652,0.27299230249547013,0.2650555148517488,0.2502160627342366,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.7270076975045299,0.7349444851482512,0.7497839372657634,0.7497839372657634,
115729,81263,81263,1.0,auto-fuzzy,Dplus KIA Challengers,T1 Esports Academy,LCK Challengers,team_a,2026-08-14T03:00:00+00:00,finished,0.38589502318915314,0.42021027405220923,0.08890055748903647,5.0,2026-07-23T14:56:19+00:00,2026-08-07T20:55:13+00:00,0.3806047356145465,0.4146547184966537,0.08944787900409992,5.0,2026-08-10T16:56:07+00:00,2026-08-12T02:55:01+00:00,0.3698969243912323,0.40243902183369495,0.08772565736332982,5.0,2026-08-13T10:56:01+00:00,2026-08-14T02:55:31+00:00,2026-08-14,2026-08-13,2829,2822,Dplus KIA Challengers,T1 Esports Academy,3,2,2.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.5113824532403686,0.5786561796514614,0.46636313679445357,0.48200155818428875,0.4623317275406025,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.46636313679445357,0.48200155818428875,0.4623317275406025,0.4623317275406025,
