canonical_match_id,golgg_match_id,result_source_match_id,mapping_confidence,mapped_by,team_a_name,team_b_name,league,winner_side,start_time_normalized,status,market_open_p_a_novig,market_open_p_a_raw,market_open_avg_margin,market_open_books,market_open_earliest_at,market_open_latest_at,market_mid_p_a_novig,market_mid_p_a_raw,market_mid_avg_margin,market_mid_books,market_mid_earliest_at,market_mid_latest_at,market_close_p_a_novig,market_close_p_a_raw,market_close_avg_margin,market_close_books,market_close_earliest_at,market_close_latest_at
103592,79746,79746,1.0,auto-fuzzy,G2,T1,MSI,team_a,2026-07-08T08:00:00+00:00,finished,0.18377899203323864,0.19993714669880935,0.08752669579278323,3.0,2026-07-06T08:55:12+00:00,2026-07-07T04:55:04+00:00,0.18520810373574637,0.201244336241293,0.08624629541651722,3.0,2026-07-07T06:55:12+00:00,2026-07-07T16:55:05+00:00,0.16580047441684145,0.1799214443260538,0.08405222243334332,3.0,2026-07-08T04:55:04+00:00,2026-07-08T04:55:21+00:00
94450,79600,79600,1.0,auto-fuzzy,9z,Golden Lions,LRS,team_a,2026-07-02T23:00:00+00:00,finished,0.2882882882882883,0.3164556962025316,0.09770569620253156,1.0,2026-07-02T20:55:02+00:00,2026-07-02T20:55:02+00:00,0.2882882882882883,0.3164556962025316,0.09770569620253156,1.0,2026-07-02T20:55:02+00:00,2026-07-02T20:55:02+00:00,0.2882882882882883,0.3164556962025316,0.09770569620253156,1.0,2026-07-02T20:55:02+00:00,2026-07-02T20:55:02+00:00
96983,79677,79677,0.9,auto-fuzzy,G3V Esports,LYON Academy,LRN,team_a,2026-07-04T19:00:00+00:00,finished,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,2026-07-03T22:55:02+00:00,2026-07-03T22:55:02+00:00,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,2026-07-04T08:55:03+00:00,2026-07-04T08:55:03+00:00,0.6517412935323382,0.7142857142857143,0.09596510359869148,1.0,2026-07-04T18:55:02+00:00,2026-07-04T18:55:02+00:00
100950,79768,79768,1.0,auto-fuzzy,Gen.G,Karmine Corp,Esports World Cup,team_a,2026-07-15T09:00:00+00:00,finished,0.8833065151712381,0.9529428271121936,0.07883721517665548,4.0,2026-07-05T12:55:12+00:00,2026-07-06T10:55:21+00:00,0.8881204599732061,0.9573104022344857,0.07794359803917539,4.0,2026-07-07T20:55:21+00:00,2026-07-08T08:55:04+00:00,0.8720048980087834,0.9436867082487645,0.08236940702758272,4.0,2026-07-12T12:55:01+00:00,2026-07-12T12:55:29+00:00
60470,79429,79429,1.0,auto-fuzzy,Forsaken,Karmine Corp Blue,LCS,team_b,2026-06-12T18:00:00+00:00,finished,0.18264440402943813,0.19904429807568125,0.09000518903657229,3.0,2026-06-11T20:55:05+00:00,2026-06-12T00:55:01+00:00,0.18037901586547345,0.1966016991504248,0.09001862705011132,3.0,2026-06-12T02:55:05+00:00,2026-06-12T10:45:17+00:00,0.2287445159132928,0.24873160832064942,0.08734938242229455,3.0,2026-06-12T16:55:06+00:00,2026-06-12T16:55:12+00:00
116340,81059,81059,1.0,auto-fuzzy,Gen.G,DN SOOPers,KeSPA Cup,team_a,2026-08-04T08:15:00+00:00,finished,0.7220400412919155,0.7833920877399138,0.08576318401993976,3.0,2026-08-03T16:55:05+00:00,2026-08-04T02:55:01+00:00,0.7884322374270738,0.8533726737708859,0.08364450781080442,3.0,2026-08-03T16:55:05+00:00,2026-08-04T04:55:01+00:00,0.849149048217306,0.9204687553597211,0.08407000093365131,3.0,2026-08-04T06:55:01+00:00,2026-08-04T06:55:36+00:00
101,79117,79117,1.0,auto-fuzzy,Edward Gaming,Bilibili Gaming,LPL,team_b,2026-06-03T09:00:00+00:00,finished,0.10893099079350949,0.11862138452367764,0.08800029864845123,6.0,2026-05-30T15:24:24+00:00,2026-05-31T05:49:24+00:00,0.11119161064857341,0.12100653730484441,0.08727280482753678,6.0,2026-05-31T03:45:13+00:00,2026-06-01T16:55:06+00:00,0.10698871611136516,0.1162305235338943,0.08570099497212387,6.0,2026-05-31T18:12:44+00:00,2026-06-03T08:55:02+00:00
131,79152,79152,1.0,auto-fuzzy,FURIA,LOS,CBLOL,team_a,2026-06-06T16:00:00+00:00,finished,0.7017280132697375,0.7619792488213541,0.08590221859774716,4.0,2026-06-01T01:55:23+00:00,2026-06-01T04:55:16+00:00,0.6672927424182485,0.7249981369699678,0.08651600405718879,4.0,2026-06-02T04:55:16+00:00,2026-06-04T10:55:02+00:00,0.659780020805286,0.7172238399756385,0.08699371148699608,4.0,2026-06-03T04:55:16+00:00,2026-06-06T14:55:27+00:00
110499,79803,79803,1.0,auto-fuzzy,9Z Team,Zen,Riot LoL / LRS,team_a,2026-07-10T23:00:00+00:00,finished,0.8475341141076609,0.9259259259259258,0.09255104019501914,2.0,2026-07-10T14:55:04+00:00,2026-07-10T14:55:07+00:00,0.8475341141076609,0.9259259259259258,0.09255104019501914,2.0,2026-07-10T16:55:02+00:00,2026-07-10T16:55:04+00:00,0.8635778635778635,0.9434801958166443,0.09251182339304809,2.0,2026-07-10T20:55:02+00:00,2026-07-10T20:55:05+00:00
108,79147,79147,1.0,auto-fuzzy,Dplus KIA,HANJIN BRION,LCK,team_a,2026-06-06T08:00:00+00:00,finished,0.7279707792207791,0.7888849135360763,0.08374614125360588,5.0,2026-05-30T19:32:31+00:00,2026-05-31T14:06:46+00:00,0.7177866231282198,0.7755365414780269,0.08037821735586315,5.0,2026-05-31T16:09:22+00:00,2026-06-04T14:55:02+00:00,0.7499320975803673,0.8101999011089921,0.0801123353214392,5.0,2026-05-31T18:13:14+00:00,2026-06-06T06:55:16+00:00
115346,81889,81889,1.0,auto-fuzzy,LGD Gaming,Team WE,LPL,team_a,2026-08-22T07:00:00+00:00,finished,0.35697239260437463,0.3878045021628555,0.08624111629241564,6.0,2026-07-20T20:56:38+00:00,2026-08-21T12:55:25+00:00,0.36988898260830944,0.40173058134829026,0.08585427784505961,6.0,2026-07-23T20:56:36+00:00,2026-08-21T16:55:37+00:00,0.4023367178412758,0.43723602903199676,0.08669785401564334,6.0,2026-08-21T18:55:53+00:00,2026-08-21T20:56:46+00:00
110498,79797,79797,1.0,auto-fuzzy,Malvinas Gaming,Seven Dark,Riot LoL / LRS,team_b,2026-07-10T20:00:00+00:00,finished,0.8032220238720291,0.8737789987789988,0.08802269815911734,2.0,2026-07-10T14:55:04+00:00,2026-07-10T14:55:08+00:00,0.8032220238720291,0.8737789987789988,0.08802269815911734,2.0,2026-07-10T16:55:02+00:00,2026-07-10T16:55:05+00:00,0.8117087558825479,0.8850250626566416,0.09047579640926218,2.0,2026-07-10T18:55:02+00:00,2026-07-10T18:55:05+00:00
116715,81668,81668,1.0,auto-fuzzy,TLN Pirates,Solary,LFL,team_a,2026-08-18T16:00:00+00:00,finished,0.23839536043329423,0.26035399966681216,0.09127143354086296,7.0,2026-08-03T00:56:00+00:00,2026-08-15T18:59:38+00:00,0.21699793019390085,0.23729593359648565,0.09337533417629287,7.0,2026-08-17T00:55:13+00:00,2026-08-18T06:55:33+00:00,0.19743213173061736,0.21588147690218687,0.09311303212730244,7.0,2026-08-18T08:55:13+00:00,2026-08-18T14:56:12+00:00
115062,80242,80242,1.0,auto-fuzzy,9z,Maze,LRS,team_a,2026-07-28T20:00:00+00:00,finished,0.6718127039227958,0.7319347319347319,0.08972697954046586,5.0,2026-07-03T18:55:16+00:00,2026-07-23T16:55:36+00:00,0.6998907820008738,0.7622377622377622,0.0891357009004067,5.0,2026-07-23T20:55:15+00:00,2026-07-24T06:55:43+00:00,0.6998907820008738,0.7622377622377622,0.0891357009004067,5.0,2026-07-24T20:55:04+00:00,2026-07-24T20:56:31+00:00
114587,79994,79994,1.0,auto-fuzzy,Giantx Academy,Team Heretics Academy,LES,team_b,2026-07-23T17:30:00+00:00,finished,0.21069020866773674,0.22961816305469557,0.08876270582755696,2.0,2026-07-20T20:57:20+00:00,2026-07-23T00:55:03+00:00,0.16922290388548059,0.1835016835016835,0.08447570947570937,2.0,2026-07-23T06:55:04+00:00,2026-07-23T06:56:19+00:00,0.1115394526978555,0.1213235294117647,0.08752965338487895,2.0,2026-07-23T14:55:03+00:00,2026-07-23T14:56:19+00:00
110500,79800,79800,1.0,auto-fuzzy,Volticons,Golden Lions,LRS,team_b,2026-07-10T20:00:00+00:00,finished,0.6155844155844156,0.6756756756756757,0.0976166039457178,1.0,2026-07-10T14:55:08+00:00,2026-07-10T14:55:08+00:00,0.5786666666666666,0.6329113924050632,0.09374088549262094,1.0,2026-07-10T16:55:05+00:00,2026-07-10T16:55:05+00:00,0.5786666666666666,0.6329113924050632,0.09374088549262094,1.0,2026-07-10T18:55:05+00:00,2026-07-10T18:55:05+00:00
63369,79504,79504,1.0,auto-fuzzy,Eintracht Spandau,Galions,EMEA Masters,team_b,2026-06-14T15:00:00+00:00,finished,0.39580520570948785,0.4304147465437788,0.08700649716807918,2.0,2026-06-13T22:55:06+00:00,2026-06-14T00:55:08+00:00,0.29346541111246993,0.31951817068191096,0.08893104946978969,2.0,2026-06-14T06:55:05+00:00,2026-06-14T06:55:07+00:00,0.21721479537439511,0.236183146506051,0.0872623874158005,2.0,2026-06-14T12:55:08+00:00,2026-06-14T14:55:06+00:00
107886,79672,79672,1.0,auto-fuzzy,Team Orange Gaming,BIG,Prime League 1st Division,team_b,2026-07-09T18:00:00+00:00,finished,0.24731449963144253,0.27046783625730997,0.0935270423269482,2.0,2026-07-05T04:55:19+00:00,2026-07-07T18:55:50+00:00,0.2505397564349088,0.27402402402402404,0.09369615517156493,2.0,2026-07-06T22:55:24+00:00,2026-07-07T20:55:49+00:00,0.2505397564349088,0.27402402402402404,0.09369615517156493,2.0,2026-07-07T22:55:56+00:00,2026-07-08T18:55:04+00:00
85527,79531,79531,1.0,auto-fuzzy,Deep Cross Gaming,Karmine Corp,MSI,team_b,2026-06-28T08:00:00+00:00,finished,0.16092486770558204,0.1748307278612742,0.08583330553051849,3.0,2026-06-16T10:55:19+00:00,2026-06-23T00:55:01+00:00,0.12724203436685785,0.13830724278485473,0.08527308346519054,3.0,2026-06-22T06:55:19+00:00,2026-06-25T12:55:01+00:00,0.1265739379820841,0.13753843596775533,0.08450427664809108,3.0,2026-06-28T04:55:01+00:00,2026-06-28T06:55:16+00:00
86356,79549,79549,1.0,auto-fuzzy,G2 NORD,ROSSMANN Centaurs,Prime League,team_b,2026-06-30T17:00:00+00:00,finished,0.8484005563282336,0.9174311926605504,0.08136561889005867,1.0,2026-06-28T16:55:01+00:00,2026-06-28T16:55:01+00:00,0.8484005563282336,0.9174311926605504,0.08136561889005867,1.0,2026-06-29T16:55:01+00:00,2026-06-29T16:55:01+00:00,0.8484005563282336,0.9174311926605504,0.08136561889005867,1.0,2026-06-30T16:55:01+00:00,2026-06-30T16:55:01+00:00
96187,79629,79629,1.0,auto-fuzzy,Golden Lions,Docta Esports,LRS,team_a,2026-07-03T23:00:00+00:00,finished,0.5367847411444142,0.5882352941176471,0.09584950731561648,1.0,2026-07-03T14:55:02+00:00,2026-07-03T14:55:02+00:00,0.5273224043715847,0.5780346820809249,0.09616939710683159,1.0,2026-07-03T16:55:02+00:00,2026-07-03T16:55:02+00:00,0.5786666666666666,0.6329113924050632,0.09374088549262094,1.0,2026-07-03T20:55:02+00:00,2026-07-03T20:55:02+00:00
104264,79738,79738,1.0,auto-fuzzy,Polar Squad,LYON Academy,LRN,team_b,2026-07-12T22:00:00+00:00,finished,0.4397071830825909,0.47699722221620816,0.08458941634686375,3.0,2026-07-06T14:55:08+00:00,2026-07-11T10:55:30+00:00,0.43658230581932544,0.47369664709099263,0.08485339529593361,3.0,2026-07-08T10:55:05+00:00,2026-07-12T00:55:28+00:00,0.38347035538735913,0.41565791309012234,0.08399385298435003,3.0,2026-07-12T12:55:01+00:00,2026-07-12T12:55:29+00:00
111263,80349,80349,1.0,auto-fuzzy,Movistar KOI,Vitality,LEC,team_b,2026-07-26T14:00:00+00:00,finished,0.6428024646152135,0.6952875475216418,0.0817626541800343,6.0,2026-07-11T12:55:32+00:00,2026-07-20T20:56:59+00:00,0.646995225706713,0.6994268435024121,0.08114853364268222,6.0,2026-07-20T22:56:56+00:00,2026-07-23T20:56:57+00:00,0.6468338813611174,0.7002711528573599,0.08271299278878645,6.0,2026-07-24T20:55:04+00:00,2026-07-24T20:57:22+00:00
86512,79560,79560,1.0,auto-fuzzy,VfB,G2 NORD,Prime League,team_a,2026-07-02T18:00:00+00:00,finished,0.1141304347826087,0.12269938650306748,0.07508033888401977,1.0,2026-07-02T16:55:12+00:00,2026-07-02T16:55:12+00:00,0.1141304347826087,0.12269938650306748,0.07508033888401977,1.0,2026-07-02T16:55:12+00:00,2026-07-02T16:55:12+00:00,0.1141304347826087,0.12269938650306748,0.07508033888401977,1.0,2026-07-02T16:55:12+00:00,2026-07-02T16:55:12+00:00
14,78730,78730,1.0,auto-fuzzy,Nongshim RedForce Challengers,Dplus Challengers,LCK Challengers,team_b,2026-05-29T05:00:00+00:00,finished,0.5454545454545455,0.5882352941176471,0.07843137254901955,1.0,2026-05-28T23:20:25+00:00,2026-05-28T23:20:25+00:00,0.5454545454545455,0.5882352941176471,0.07843137254901955,1.0,2026-05-28T23:20:25+00:00,2026-05-28T23:20:25+00:00,0.5454545454545455,0.5882352941176471,0.07843137254901955,1.0,2026-05-28T23:20:25+00:00,2026-05-28T23:20:25+00:00
113606,80331,80331,1.0,auto-fuzzy,Team Liquid,Cloud9,LCS,team_a,2026-07-26T20:00:00+00:00,finished,0.5324045621507282,0.5780634877959788,0.08580229475758372,4.0,2026-07-11T14:55:11+00:00,2026-07-20T20:55:16+00:00,0.526037362197101,0.5706542057759361,0.08480326914779734,4.0,2026-07-23T08:55:08+00:00,2026-07-23T20:55:03+00:00,0.526037362197101,0.5706542057759361,0.08480326914779734,4.0,2026-07-24T20:55:04+00:00,2026-07-24T20:55:42+00:00
114540,80142,80142,1.0,auto-fuzzy,Gen.G,Hanwha Life Esports,KeSPA Cup,team_b,2026-07-21T06:00:00+00:00,finished,0.504400176743501,0.5486999339458355,0.08786626942005576,4.0,2026-07-20T20:55:03+00:00,2026-07-20T20:55:25+00:00,0.504400176743501,0.5486999339458355,0.08786626942005576,4.0,2026-07-20T20:55:03+00:00,2026-07-20T20:55:25+00:00,0.504400176743501,0.5486999339458355,0.08786626942005576,4.0,2026-07-20T22:55:03+00:00,2026-07-20T22:55:25+00:00
111260,80340,80340,1.0,auto-fuzzy,Karmine Corp,Vitality,LEC,team_a,2026-07-24T17:00:00+00:00,finished,0.7180522877952233,0.778722304365992,0.08454407010886657,7.0,2026-07-11T12:55:32+00:00,2026-07-23T02:56:19+00:00,0.7269214479647104,0.7858662778593654,0.0811341802427382,7.0,2026-07-20T20:56:49+00:00,2026-07-23T20:55:33+00:00,0.7456861944932947,0.8083702310166565,0.08418170394196799,7.0,2026-07-24T16:55:04+00:00,2026-07-24T16:57:20+00:00
115351,80325,80325,1.0,auto-fuzzy,Flyquest,LYON,LCS,team_b,2026-07-25T20:00:00+00:00,finished,0.4162013251754196,0.4522626881192851,0.08575286099626163,6.0,2026-07-12T02:55:02+00:00,2026-07-23T02:56:19+00:00,0.596004867309111,0.6459581870266334,0.08386211194346387,6.0,2026-07-23T12:55:16+00:00,2026-07-24T00:56:13+00:00,0.596004867309111,0.6459581870266334,0.08386211194346387,6.0,2026-07-24T20:55:04+00:00,2026-07-24T20:56:31+00:00
100079,79669,79669,1.0,auto-fuzzy,Eintracht Spandau,E Wie Einfach E-Sports,Prime League,team_b,2026-07-09T15:00:00+00:00,finished,0.5595698924731183,0.6079083518107908,0.08638820529064428,2.0,2026-07-05T04:55:13+00:00,2026-07-05T04:55:19+00:00,0.5595698924731183,0.6079083518107908,0.08638820529064428,2.0,2026-07-06T22:55:12+00:00,2026-07-06T22:55:24+00:00,0.5595698924731183,0.6079083518107908,0.08638820529064428,2.0,2026-07-08T18:55:04+00:00,2026-07-08T18:55:24+00:00
110506,79773,79773,1.0,auto-fuzzy,G2,FURIA,Esports World Cup,team_a,2026-07-15T11:20:00+00:00,finished,0.7829347539677756,0.8478865367985918,0.08303366168002713,5.0,2026-07-06T10:55:03+00:00,2026-07-10T14:55:25+00:00,0.7544919233345163,0.8171945168767202,0.08326621932476286,5.0,2026-07-08T06:55:16+00:00,2026-07-11T20:55:35+00:00,0.728496369989217,0.7906633807369101,0.08521949575815047,5.0,2026-07-12T10:55:44+00:00,2026-07-12T12:55:29+00:00
112572,80083,80083,1.0,auto-fuzzy,SOOPers,FearX,KeSPA Cup,team_a,2026-07-20T06:45:00+00:00,finished,0.25449328574729757,0.27758527758527757,0.09059340766657831,2.0,2026-07-11T14:55:10+00:00,2026-07-11T16:55:28+00:00,0.25449328574729757,0.27758527758527757,0.09059340766657831,2.0,2026-07-12T00:55:04+00:00,2026-07-12T02:55:28+00:00,0.25449328574729757,0.27758527758527757,0.09059340766657831,2.0,2026-07-12T12:55:08+00:00,2026-07-12T12:55:29+00:00
111544,79812,79812,1.0,auto-fuzzy,ZEN Esports,Docta Esports,LRS,team_b,2026-07-14T20:00:00+00:00,finished,0.34825870646766166,0.38167938931297707,0.09596510359869148,1.0,2026-07-11T14:55:13+00:00,2026-07-11T14:55:13+00:00,0.34825870646766166,0.38167938931297707,0.09596510359869148,1.0,2026-07-12T00:55:07+00:00,2026-07-12T00:55:07+00:00,0.34825870646766166,0.38167938931297707,0.09596510359869148,1.0,2026-07-12T12:55:12+00:00,2026-07-12T12:55:12+00:00
111540,80352,80352,1.0,auto-fuzzy,G2 Esports,Karmine Corp,LEC,team_b,2026-07-26T17:00:00+00:00,finished,0.669731646374096,0.7240985135721978,0.08119721857906784,5.0,2026-07-11T12:55:32+00:00,2026-07-20T20:55:16+00:00,0.6580161573229956,0.7092483981905617,0.07793909104948171,5.0,2026-07-20T22:56:56+00:00,2026-07-23T20:55:03+00:00,0.6578225441082809,0.710261569416499,0.07981644202480678,5.0,2026-07-24T20:55:04+00:00,2026-07-24T20:57:22+00:00
95989,79686,79686,0.97,auto-fuzzy,Secret Whales,Top Esports,MSI,team_a,2026-07-06T03:00:00+00:00,finished,0.07896794370602034,0.08488964346349746,0.07498865336448746,1.0,2026-07-03T14:55:02+00:00,2026-07-03T14:55:02+00:00,0.07896794370602034,0.08488964346349746,0.07498865336448746,1.0,2026-07-04T00:55:02+00:00,2026-07-04T00:55:02+00:00,0.09351851851851853,0.10214504596527069,0.09224405586626072,1.0,2026-07-04T12:55:03+00:00,2026-07-04T12:55:03+00:00
111535,80084,80084,1.0,auto-fuzzy,Nongshim RedForce,KT Rolster,KeSPA Cup,team_a,2026-07-20T07:30:00+00:00,finished,0.33920112356875903,0.36941112322791714,0.08887282095048454,2.0,2026-07-11T14:55:09+00:00,2026-07-11T16:55:28+00:00,0.33920112356875903,0.36941112322791714,0.08887282095048454,2.0,2026-07-12T00:55:04+00:00,2026-07-12T02:55:28+00:00,0.33920112356875903,0.36941112322791714,0.08887282095048454,2.0,2026-07-12T12:55:08+00:00,2026-07-12T12:55:29+00:00
111538,80328,80328,1.0,auto-fuzzy,Dignitas,Sentinels,LCS,team_b,2026-07-25T23:00:00+00:00,finished,0.16693389071131035,0.1813931598414357,0.08638906483734062,6.0,2026-07-11T14:55:11+00:00,2026-07-24T20:56:12+00:00,0.16344297263132399,0.17721395714353463,0.08375232279404972,6.0,2026-07-23T08:55:08+00:00,2026-07-24T20:56:12+00:00,0.16344297263132399,0.17721395714353463,0.08375232279404972,6.0,2026-07-24T20:55:04+00:00,2026-07-24T20:56:31+00:00
112630,80675,80675,1.0,auto-fuzzy,Gen.G,Dplus KIA,LCK,team_b,2026-08-01T10:00:00+00:00,finished,0.6793171978328055,0.7371873606998847,0.08521667456647608,6.0,2026-07-10T18:55:08+00:00,2026-07-31T14:55:23+00:00,0.6766078070761418,0.7350440585017092,0.08626505091783654,6.0,2026-07-24T12:55:05+00:00,2026-07-31T22:55:27+00:00,0.6151409534070256,0.665960267499868,0.08273964064570087,6.0,2026-08-01T06:55:02+00:00,2026-08-01T06:55:57+00:00
111533,80090,80090,1.0,auto-fuzzy,Kiwoom DRX,KT Rolster,KeSPA Cup,team_a,2026-07-20T12:00:00+00:00,finished,0.27377833093148174,0.2981366459627329,0.08866283018970444,2.0,2026-07-11T14:55:09+00:00,2026-07-11T16:55:28+00:00,0.2705108359133127,0.2943722943722944,0.088023088023088,2.0,2026-07-12T00:55:03+00:00,2026-07-12T02:55:28+00:00,0.2705108359133127,0.2943722943722944,0.088023088023088,2.0,2026-07-12T12:55:08+00:00,2026-07-12T12:55:29+00:00
111541,80346,80346,1.0,auto-fuzzy,Karmine Corp,Movistar KOI,LEC,team_a,2026-07-25T17:00:00+00:00,finished,0.6420777123487156,0.6952875475216418,0.08297213652159208,6.0,2026-07-11T14:55:11+00:00,2026-07-24T00:56:13+00:00,0.6441985664147225,0.6953566867359972,0.0795447722394439,6.0,2026-07-12T10:55:27+00:00,2026-07-24T10:56:23+00:00,0.6491539258757846,0.7027686553548622,0.08264639272218637,6.0,2026-07-23T22:57:02+00:00,2026-07-24T20:56:31+00:00
111537,80334,80334,1.0,auto-fuzzy,Shopify Rebellion,Disguised,LCS,team_a,2026-07-26T23:00:00+00:00,finished,0.5618983770184847,0.6089699707922599,0.08385428188346766,4.0,2026-07-11T14:55:11+00:00,2026-07-20T20:55:16+00:00,0.5618983770184847,0.6089699707922599,0.08385428188346766,4.0,2026-07-23T08:55:08+00:00,2026-07-23T20:55:03+00:00,0.5618983770184847,0.6089699707922599,0.08385428188346766,4.0,2026-07-24T20:55:04+00:00,2026-07-24T20:55:42+00:00
104268,79723,79723,1.0,auto-fuzzy,LYON Academy,Fuego,LRN,team_b,2026-07-11T22:00:00+00:00,finished,0.12042673247946319,0.1309871901977165,0.086537511932321,3.0,2026-07-06T14:55:08+00:00,2026-07-11T16:55:28+00:00,0.12184691284236926,0.13230994152046782,0.08492133420081971,3.0,2026-07-08T02:55:07+00:00,2026-07-11T18:55:27+00:00,0.1165953532006578,0.1266227689922911,0.08522559377939865,3.0,2026-07-11T20:55:02+00:00,2026-07-11T20:55:27+00:00
104270,79720,79720,1.0,auto-fuzzy,Polar Squad,NCG Esports,LRN,team_b,2026-07-11T19:00:00+00:00,finished,0.31731587988935345,0.344564680442543,0.08530542118328377,3.0,2026-07-06T14:55:09+00:00,2026-07-11T10:55:30+00:00,0.29607780200830125,0.3213765266905911,0.0844386960027604,3.0,2026-07-07T22:55:06+00:00,2026-07-11T16:55:28+00:00,0.27350336473603615,0.29734168479352846,0.08685888056072422,3.0,2026-07-11T18:55:01+00:00,2026-07-11T18:55:27+00:00
63219,79489,79489,1.0,auto-fuzzy,FENNEL,Rising Gaming,LJL,team_a,2026-06-14T08:00:00+00:00,finished,0.6155844155844156,0.6756756756756757,0.0976166039457178,1.0,2026-06-13T18:55:06+00:00,2026-06-13T18:55:06+00:00,0.6592592592592593,0.7246376811594204,0.09916951636541294,1.0,2026-06-14T00:55:06+00:00,2026-06-14T00:55:06+00:00,0.7117117117117118,0.78125,0.09770569620253156,1.0,2026-06-14T06:55:05+00:00,2026-06-14T06:55:05+00:00
111542,79818,79818,1.0,auto-fuzzy,9z Globant,Malvinas,LRS,team_a,2026-07-14T23:00:00+00:00,finished,0.7808988764044944,0.8547008547008548,0.09450900817807306,1.0,2026-07-11T14:55:13+00:00,2026-07-11T14:55:13+00:00,0.7808988764044944,0.8547008547008548,0.09450900817807306,1.0,2026-07-12T00:55:06+00:00,2026-07-12T00:55:06+00:00,0.7808988764044944,0.8547008547008548,0.09450900817807306,1.0,2026-07-12T12:55:11+00:00,2026-07-12T12:55:11+00:00
8709,79333,79333,1.0,auto-fuzzy,Team WE,Bilibili Gaming,LPL,team_b,2026-06-13T09:00:00+00:00,finished,0.10551437256679645,0.11410256410256411,0.08030868807567837,2.0,2026-05-30T07:13:37+00:00,2026-06-09T00:55:22+00:00,0.10882102066982463,0.11756756756756756,0.07919493696192725,2.0,2026-05-30T07:13:37+00:00,2026-06-10T10:55:35+00:00,0.10601287705333683,0.11410256410256411,0.0757299334969238,2.0,2026-05-30T07:13:37+00:00,2026-06-11T22:55:35+00:00
111818,79828,79828,1.0,auto-fuzzy,Eintracht Frankfurt,E WIE EINFACH,Prime League,team_b,2026-07-13T18:00:00+00:00,finished,0.2794981907679492,0.30307669113639263,0.08432669113639261,3.0,2026-07-11T16:55:28+00:00,2026-07-12T00:55:13+00:00,0.2794981907679492,0.30307669113639263,0.08432669113639261,3.0,2026-07-12T02:55:28+00:00,2026-07-12T06:55:12+00:00,0.2794981907679492,0.30307669113639263,0.08432669113639261,3.0,2026-07-12T12:55:01+00:00,2026-07-12T12:55:29+00:00
111536,80082,80082,1.0,auto-fuzzy,Nongshim RedForce,HANJIN BRION,KeSPA Cup,team_a,2026-07-20T06:00:00+00:00,finished,0.5135430512479693,0.5587289696288666,0.08806659741209033,2.0,2026-07-11T14:55:10+00:00,2026-07-11T16:55:28+00:00,0.5135430512479693,0.5587289696288666,0.08806659741209033,2.0,2026-07-12T00:55:04+00:00,2026-07-12T02:55:28+00:00,0.5135430512479693,0.5587289696288666,0.08806659741209033,2.0,2026-07-12T12:55:09+00:00,2026-07-12T12:55:29+00:00
111534,80086,80086,1.0,auto-fuzzy,Kiwoom DRX,BNK FearX,KeSPA Cup,team_b,2026-07-20T09:00:00+00:00,finished,0.37734633125061334,0.4109704641350211,0.08894435639462761,2.0,2026-07-11T14:55:09+00:00,2026-07-11T16:55:28+00:00,0.37734633125061334,0.4109704641350211,0.08894435639462761,2.0,2026-07-12T00:55:03+00:00,2026-07-12T02:55:28+00:00,0.37734633125061334,0.4109704641350211,0.08894435639462761,2.0,2026-07-12T12:55:08+00:00,2026-07-12T12:55:29+00:00
96188,79623,79623,1.0,auto-fuzzy,Volticons,Malvinas,LRS,team_a,2026-07-03T20:00:00+00:00,finished,0.6917759659695144,0.7519222071460877,0.0869390421629227,2.0,2026-07-03T14:55:02+00:00,2026-07-03T16:55:19+00:00,0.6714927665818373,0.7302771855010661,0.08778354682422129,2.0,2026-07-03T16:55:02+00:00,2026-07-03T16:55:19+00:00,0.6714927665818373,0.7302771855010661,0.08778354682422129,2.0,2026-07-03T18:55:02+00:00,2026-07-03T18:55:19+00:00
111543,79815,79815,1.0,auto-fuzzy,Volticons,Seven Dark,LRS,team_a,2026-07-14T23:00:00+00:00,finished,0.8648648648648649,0.9523809523809523,0.10119047619047605,1.0,2026-07-11T14:55:13+00:00,2026-07-11T14:55:13+00:00,0.8648648648648649,0.9523809523809523,0.10119047619047605,1.0,2026-07-12T00:55:06+00:00,2026-07-12T00:55:06+00:00,0.8648648648648649,0.9523809523809523,0.10119047619047605,1.0,2026-07-12T12:55:11+00:00,2026-07-12T12:55:11+00:00
114345,80047,80047,0.94,auto-fuzzy,T1,Gen.G Esports,LCK,team_b,2026-07-21T06:00:00+00:00,finished,0.5453114941706602,0.5918970830051542,0.08536113529273585,3.0,2026-07-20T20:55:16+00:00,2026-07-20T22:55:04+00:00,0.5453114941706602,0.5918970830051542,0.08536113529273585,3.0,2026-07-20T20:55:16+00:00,2026-07-20T22:55:04+00:00,0.5453114941706602,0.5918970830051542,0.08536113529273585,3.0,2026-07-20T20:55:16+00:00,2026-07-20T22:55:25+00:00
